setup,pipe_diameter_cm,pipe_area_cm2,probe_window_diameter_cm,probe_window_area_cm2,measurement_depth_cm,bulk_density_g_per_cm3,throughput_kg,throughput_time_s,mass_flow_g_s,vol_flow_cm3_s,velocity_source,velocity_cm_s,velocity_mm_s,acquisition_time_s,axial_length_model,axial_sampling_length_cm,advance_dz_cm_per_acq,refresh_fraction_per_acq,probe_volume_cm3,probe_mass_g_instant,probe_mass_mg_instant,new_mass_g_per_acq,new_mass_mg_per_acq,mass_passed_g_per_acq,mass_passed_mg_per_acq,mass_time_exposure_g_s,mass_time_exposure_mg_s,effective_sample_size_mg
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,2.678947368421053,window_diameter,0.5,1.1137090436571062,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.06560287780855649,65.60287780855649,0.015780302572472416,15.780302572472417,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,2.936842105263158,window_diameter,0.5,1.2209226844020928,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.07191828254847646,71.91828254847645,0.017299427967464847,17.299427967464847,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,3.1947368421052635,window_diameter,0.5,1.3281363251470795,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.07823368728839643,78.23368728839642,0.01881855336245728,18.81855336245728,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,3.452631578947369,window_diameter,0.5,1.435349965892066,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.08454909202831641,84.54909202831641,0.020337678757449715,20.337678757449716,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,3.710526315789474,window_diameter,0.5,1.5425636066370527,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.09086449676823638,90.86449676823638,0.021856804152442146,21.856804152442145,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,3.9684210526315793,window_diameter,0.5,1.6497772473820393,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.09717990150815636,97.17990150815636,0.02337592954743458,23.37592954743458,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,4.226315789473684,window_diameter,0.5,1.756990888127026,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.10349530624807633,103.49530624807633,0.02489505494242701,24.895054942427013,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,4.484210526315789,window_diameter,0.5,1.8642045288720124,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.10981071098799629,109.81071098799629,0.026414180337419442,26.41418033741944,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,4.742105263157895,window_diameter,0.5,1.9714181696169992,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.11612611572791628,116.12611572791629,0.027933305732411876,27.933305732411878,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,35.26315789473684,3600.0,9.7953216374269,32.65107212475633,derived_from_throughput,0.41572636207239716,4.157263620723971,5.0,window_diameter,0.5,2.0786318103619856,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.12244152046783625,122.44152046783626,0.02945243112740431,29.45243112740431,5.890486225480862
